8,1000,50.3041,330.638,11.4646,3305.33
8,1000,49.8318,326.793,11.5224,3270.26
8,1000,50.0298,332.182,11.6829,3330.19
8,1000,41.6197,273.364,10.0726,2726.37
8,1000,59.7687,391.735,12.9099,4044.93
8,1000,44.45,293.817,10.8147,2908
8,1000,46.6091,307.182,11.0678,2960.34
16,1000,36.042,491.85,15.205,2415.42
16,1000,40.9416,563.962,16.1327,2564.73
16,1000,36.5236,498.609,16.1133,2458.59
16,1000,36.9931,502.754,16.535,2465.22
16,1000,35.8484,490.499,16.0434,2413.82
16,1000,35.7597,487.413,17.0132,2406.44
16,1000,36.2059,490.271,15.9039,2408.38
16,1000,35.9647,489.969,15.8072,2408.85
16,1000,36.1931,494.589,16.0673,2419.07
16,1000,36.914,506.088,16.3199,2469.26
24,1000,22.6063,452.469,16.0711,1540.66
24,1000,22.7939,456.862,15.5869,1561.59
24,1000,22.7586,451.772,16.8634,1535.41
24,1000,22.7601,458.699,15.7747,1564.85
24,1000,22.7601,456.21,15.4751,1548.92
24,1000,22.8715,461.171,15.5271,1565.2
24,1000,23.2365,453.816,15.3929,1540.91
24,1000,23.1669,452.757,15.6141,1534.03
24,1000,23.2667,479.564,16.4268,1650.51
24,1000,22.8737,453.582,15.6735,1542.55
32,1000,16.6671,443.606,15.7298,1178.92
32,1000,16.7608,443.731,15.7723,1186.48
32,1000,16.6299,443.819,15.7447,1178.91
32,1000,17.4869,448.28,15.903,1188.04
32,1000,16.4433,446.487,15.7015,1188.55
32,1000,16.3639,441.415,15.5795,1174.83
32,1000,16.5099,441.694,15.6305,1173.91
32,1000,16.5924,442.208,15.8288,1174.84
32,1000,16.8678,445.756,16.1441,1189.28
32,1000,16.8631,444.487,15.6294,1181.33
40,1000,13.3336,433.976,15.6542,972.102
40,1000,13.3292,430.419,15.6423,965.315
40,1000,13.3024,431.493,15.5675,965.76
40,1000,13.2999,432.658,15.5998,971.512
40,1000,13.2424,430.842,15.4564,967.578
40,1000,13.3831,432.519,15.6546,968.126
40,1000,13.3617,435.32,15.5448,984.966
40,1000,13.2803,433.18,15.9115,966.654
40,1000,13.2176,434.141,15.4958,970.049
40,1000,13.6751,432.168,15.7442,966.011
48,1000,10.3946,423.099,15.6184,830.817
48,1000,10.6169,427.503,15.4804,842.68
48,1000,10.3888,429.457,15.3966,840.632
48,1000,10.3396,422.182,15.4204,826.322
48,1000,10.3259,420.966,15.8777,828.134
48,1000,10.6425,424.487,15.5427,834.356
48,1000,10.4489,421.276,15.5993,827.491
48,1000,10.3657,422.426,16.4996,834.158
48,1000,12.0174,433.134,15.9988,855.094
48,1000,11.5113,425.176,16.1101,837.241
8,1500,43.8031,285.955,10.5423,2808.1
8,1500,51.7351,337.894,11.7935,3408.14
8,1500,44.8257,295.486,10.7111,2944.86
8,1500,51.1343,332.976,11.6872,3366.55
8,1500,47.2298,304.729,10.9043,3006.58
8,1500,44.784,295.752,10.8034,2918.19
8,1500,56.6504,374.569,12.5639,3737.31
8,1500,47.2755,306.616,10.9187,3022.66
8,1500,56.8773,373.174,11.9581,3685.95
8,1500,42.4972,279.638,10.3084,2844.24
16,1500,53.7407,655.975,13.4736,2685.74
16,1500,36.8843,520.079,14.9868,2606.84
16,1500,37.2719,503.935,16.1477,2460.71
16,1500,36.673,500.267,16.3326,2446.25
16,1500,37.1781,506.839,16.6205,2493.94
16,1500,38.3527,528.666,16.2683,2569.23
16,1500,40.3735,553.696,15.9698,2895.25
16,1500,35.7066,489.867,15.6598,2402.71
16,1500,36.0595,490.269,17.4196,2432.43
16,1500,36.2498,496.359,16.0779,2454.68
24,1500,41.4238,780.562,16.6269,2415.44
24,1500,41.836,758.645,15.5571,2234.7
24,1500,44.9457,701.031,16.309,1975.35
24,1500,41.2672,656.244,16.4467,1838.13
24,1500,41.151,606.201,15.6667,1709.05
24,1500,61.1156,766.871,15.8548,1864.75
24,1500,47.8077,665.24,16.2276,1786.04
24,1500,27.4047,484.767,16.1528,1586.32
24,1500,53.3103,798.702,16.6423,2102.88
24,1500,23.0901,466.958,15.6658,1589.97
32,1500,100.427,1818.5,15.938,2849.17
32,1500,20.5245,486.325,15.9978,1263.2
32,1500,17.2011,453.857,15.9208,1211.22
32,1500,17.5236,449.368,15.8976,1194.06
32,1500,16.7468,444.146,15.6388,1197.5
32,1500,16.7466,446.716,15.6587,1188.96
32,1500,17.3902,455.077,15.9897,1219.91
32,1500,16.3261,439.074,15.7115,1174.12
32,1500,16.5698,444.531,15.7516,1181.41
32,1500,16.8368,443.545,15.8791,1180.9
40,1500,52.783,1043.26,15.7593,1684.81
40,1500,46.6865,841.604,15.6595,1438.35
40,1500,36.306,650.522,15.5992,1207.34
40,1500,36.2012,620.537,15.7005,1171.37
40,1500,31.2866,573.208,15.8209,1137.04
40,1500,33.3647,580.659,15.7462,1120.82
40,1500,27.0402,503.091,16.6108,1043.71
40,1500,17.6181,454.172,15.8924,997.192
40,1500,13.3493,441.468,15.6386,987.826
